"Title","Redirect URL","File Size","Type","Created","Contract Number","Contract Order","Document Summary"
"RFO DIR-TSO-TMP-225 for DIR-TSO-3248","https://dir1.sharepoint.com/:b:/s/Contracts/Ee-lIPG7sSpKlIZI9sVF3UkBI6QPhe6lkvqlBNPAZH8YBQ","6257777","pdf","9/29/2021 7:41:22 PM","DIR-TSO-3248","0.99","RFO DIR-TSO-TMP-225 for DIR-TSO-3248"
"DIR-TSO-3248 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/ERcR-GQBhPxJirzU_1666E8Bo0wOcnVqcSAWKPhJzhBwEg","153307","pdf","9/29/2021 7:41:29 PM","DIR-TSO-3248","2","DIR-TSO-3248 Amendment 2"
"DIR-TSO-3248 Appendix A Standard Terms and Conditions (per Amendment 3)","https://dir1.sharepoint.com/:b:/s/Contracts/Eawzuf_p77NGvREIRUSBicUBHYg5lMuNkXwHU-R5aBCzFA","548962","pdf","9/29/2021 7:41:32 PM","DIR-TSO-3248","0.01","DIR-TSO-3248 Appendix A Standard Terms and Conditions (per Amendment 3)"
"DIR-TSO-3248 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/EVhu9RXxBDtEpw0FaKYiXp8BjViXFCA4WAiNiFiUQBRdxw","146228","pdf","9/29/2021 7:41:36 PM","DIR-TSO-3248","3","DIR-TSO-3248 Amendment 3"
"DIR-TSO-3248 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EX8Sia2ePERHklFu6tgwZWgBMaj00SB6Kl56Tg7PyzZNOA","138865","pdf","9/29/2021 7:41:40 PM","DIR-TSO-3248","1","DIR-TSO-3248 Amendment 1"
"DIR-TSO-3256 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EUM8hfmBWDZNnKBp1a9IqWgBMtA_lX5WogRStWsiCd0JJQ","190457","pdf","9/29/2021 7:41:43 PM","DIR-TSO-3256","0","DIR-TSO-3256 Contract"
"DIR-TSO-3256 RFO DIR-TSO-TMP-213","https://dir1.sharepoint.com/:u:/s/Contracts/ESZlcqr6XapEog1zxAbS9IoBwLl-vXjpzpEDQ_Z25O6kdA","2949923","zip","9/29/2021 7:41:47 PM","DIR-TSO-3256","1","Solicitation"
"DIR-TSO-3256 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EQ9Y9Q_6FplBlJK_hLaDoNoBm_m5QBinLyj0eG3Cj-RamA","125589","pdf","9/29/2021 7:41:51 PM","DIR-TSO-3256","2","DIR-TSO-3256"
"DIR-TSO-3256 Appendix B HUB Subcontracting Plan (Approved 1-10-2017)","https://dir1.sharepoint.com/:b:/s/Contracts/ETHAAJnXK2BBvX2SWmc_xIUBCvs5zy9TZnj-rt-LWOeJlg","4143575","pdf","9/29/2021 7:41:54 PM","DIR-TSO-3256","0.02","Updated HSP form"
"DIR-TSO-3256 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/EbTE0NQ0YeNIguRAbLNGeo0BRSZOVLl92V2Q3dfqElOptg","227548","pdf","9/29/2021 7:42:00 PM","DIR-TSO-3256","3","Renewal Amendment 3."
"DIR-TSO-3256 Amendment 4","https://dir1.sharepoint.com/:b:/s/Contracts/EcOAhE699QRLsE051JoaarUBpdH13kXYqqevXJX4OiPigw","123881","pdf","9/29/2021 7:42:03 PM","DIR-TSO-3256","4","Amendment 4"
"DIR-TSO-3256 Amendment 5","https://dir1.sharepoint.com/:b:/s/Contracts/EdrNlpuBTXVGg2WjftYtji8Bfi8ZfvD0m1TS27-oJD-dwQ","135178","pdf","9/29/2021 7:42:07 PM","DIR-TSO-3256","5","Renewal amendment 5"
"DIR-TSO-3256 Appendix A Standard Terms and Conditions (per Amendment 5)","https://dir1.sharepoint.com/:b:/s/Contracts/EY7ruYRhOnJBvv3zpBwzffgBo9agNHESDc8Kx3Vys1Qy2Q","429238","pdf","9/29/2021 7:42:11 PM","DIR-TSO-3256","0.01","Updated Appendix A"
"DIR-TSO-3256 Appendix C Pricing Index (per Amendment 5)","https://dir1.sharepoint.com/:b:/s/Contracts/EbdaSyLJ7e5IujW_gHL7rtwBXkC1PeerN7X52IeyfiILug","621642","pdf","9/29/2021 7:42:14 PM","DIR-TSO-3256","0.03","Updated Appendix C"
"DIR-TSO-3256 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/Edsn6XRF14xBtB_eI_PoBdwBjd3OP4ZK22vfwynDZRzsfQ","75012","pdf","9/29/2021 7:42:18 PM","DIR-TSO-3256","1","DIR-TSO-3256 "
"DIR-TSO-3277 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/Ecff4PQIRmpHq9gAg5E6VZgBnYh9NBatJ8vhP5PccbkT9g","160127","pdf","9/29/2021 7:45:47 PM","DIR-TSO-3277","0","DIR-TSO-3277 contract"
"DIR-TSO-3277 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/ERaJ_WJFQJ9HrC34gvpGqsEBMJbpYoqlU2XUiaGsnnQYvg","905643","pdf","9/29/2021 7:45:51 PM","DIR-TSO-3277","0.02","Update document order"
"DIR-TSO-3277 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/ET5SlHASkKlOplZ6PVQSZL4B2ArvYYoGFqfA8k0vnfODWw","135556","pdf","9/29/2021 7:45:56 PM","DIR-TSO-3277","1","upload Am#1"
"DIR-TSO-3277 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EWqZrfMB95ZFr_p9KEGgRJEBmSUblSLNtkdhCQNlnrH4gQ","156398","pdf","9/29/2021 7:45:59 PM","DIR-TSO-3277","2","Upload Am2"
"DIR-TSO-3277 Appendix C Pricing Index (per Amendment 2)","https://dir1.sharepoint.com/:b:/s/Contracts/EajnqM9A2RBAhpOJbqFn82QBf10TxZW-wyKaiWbxhGhhiA","160045","pdf","9/29/2021 7:46:03 PM","DIR-TSO-3277","0.03","Upload Appx C Am2"
"DIR-TSO-3277 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/ERUNUiMz8t9LlSnPHSd6ZYkBELaQW1dYyO0GCv3BrxO7iA","125985","pdf","9/29/2021 7:46:07 PM","DIR-TSO-3277","3","Renewal Amendment 3"
"DIR-TSO-3277 Amendment 4","https://dir1.sharepoint.com/:b:/s/Contracts/EfIDxEzuntxPrn_7_X9lNZsBseyDjk5R0FoVQCW7TSmimg","125547","pdf","9/29/2021 7:46:11 PM","DIR-TSO-3277","4","Renewal Amendment 4"
"DIR-TSO-3277 Appendix A Standard Terms and Conditions (per Amendment 4)","https://dir1.sharepoint.com/:b:/s/Contracts/EVUvDkx6YIRHrUysZDLjCFEBw5IMtHpJxBcXEvcr4-IY-w","429082","pdf","9/29/2021 7:46:15 PM","DIR-TSO-3277","0.01","Updated Appendix A"
"DIR-TSO-3277 RFO DIR-TSO-TMP-213","https://dir1.sharepoint.com/:b:/s/Contracts/EYj-cti2j9NEuRZIf4g3oXYBCSWJa3_v3f9xSuVdvb3AkQ","608572","pdf","9/29/2021 7:46:19 PM","DIR-TSO-3277","0.99","RFO document"
"DIR-TSO-3277 Amendment 5","https://dir1.sharepoint.com/:b:/s/Contracts/EcpW9kk5vMlEkAcx7zZSn1wB7jsT623sBevn8icZGedP1Q","141380","pdf","9/29/2021 7:46:23 PM","DIR-TSO-3277","5","Amendment 5"
"DIR-TSO-3277 Amendment 6","https://dir1.sharepoint.com/:b:/s/Contracts/Eeh71RGJvDVKscPczcgFVNABl54_VTz2JiMWBdiEB9GJjQ","105752","pdf","9/29/2021 7:46:27 PM","DIR-TSO-3277","6","DIR-TSO-3277 Amendment 6"
"DIR-TSO-3278 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EREzNwJ2w75KodqlOfWZgc0B4vmjWMYbNSdhIljERK9eTA","187009","pdf","9/29/2021 7:46:31 PM","DIR-TSO-3278","0","DIR-TSO-3278 Contract"
"DIR-TSO-3278 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EQ9b7oTLGixGnm-PAwZwkycBFsRNtmxkYrSBKwlhDToi5w","873837","pdf","9/29/2021 7:46:35 PM","DIR-TSO-3278","0.02","DIR-TSO-3278 Appendix B HSP"
"DIR-TSO-3278 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/Ee1CqEulV2dKrJl8pTqUrPMBpg53b2_mNTy8X0BTeeXIpw","11798","pdf","9/29/2021 7:46:39 PM","DIR-TSO-3278","0.03","Appendix C Pricing Index."
"DIR-TSO-3278 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EUbhjUzxSrxCticwPGAsepIB2_8MUUoaFjydhL6PNxr3DQ","115189","pdf","9/29/2021 7:46:43 PM","DIR-TSO-3278","1","Renewal amendment 1."
"DIR-TSO-3278 Appendix A Standard Terms and Conditions (per Amendment 1)","https://dir1.sharepoint.com/:b:/s/Contracts/EQTpk9o3aRBLjrjvPECof0kBikvh4sfK2UVCGXAVXLHReg","613377","pdf","9/29/2021 7:46:47 PM","DIR-TSO-3278","0.01","Updated Appendix A."
"DIR-TSO-3279 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EVFKDXLoAPdGk_3RN3VeTyUBsT-_RSXDNAistNAuUX4wBg","188312","pdf","9/29/2021 7:46:50 PM","DIR-TSO-3279","0","DIR-TSO-3279 Contract"
"DIR-TSO-3279 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/ERv6ZU8AaJ5PrT5n5e6axKsBKE_JZKWMrsxP6hRFMtmsdQ","197606","pdf","9/29/2021 7:46:54 PM","DIR-TSO-3279","0.03","DIR-TSO-3279 Pricing Index"
"DIR-TSO-3279 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EddGHsTHSOBJjvy_SNbsioQB1TMfGXWBaiBgPnDtzRWsMQ","155680","pdf","9/29/2021 7:46:57 PM","DIR-TSO-3279","1","Upload Am 1"
"DIR-TSO-3279 Appendix B HUB Subcontracting Plan (approved 09-23-16)","https://dir1.sharepoint.com/:b:/s/Contracts/ESHGd-0FcsNDhDH10sGiKdMB7c478AQPYYLP7CHSDpBbaw","927464","pdf","9/29/2021 7:47:01 PM","DIR-TSO-3279","0.02","Upload Appx B"
"DIR-TSO-3279 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/Ebr1trot_6JHqY0YFaEAXfIBAWrip3Sb3b6vH3LQrW8jHQ","235119","pdf","9/29/2021 7:47:05 PM","DIR-TSO-3279","2","Renewal Amendment 2"
"DIR-TSO-3279 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/EfLOS6jOmbNOlTCP7uiweS0BL9fecgTsnafQ-I0iQPGUPg","130354","pdf","9/29/2021 7:47:08 PM","DIR-TSO-3279","3","Renewal Amendment 3"
"DIR-TSO-3279 Appendix A Standard Terms and Conditions (per Amendment 3)","https://dir1.sharepoint.com/:b:/s/Contracts/ETS2cHQYc7dElHOsQazGTqwB-5cdGYvVtf4ccDfM8VIm3g","429179","pdf","9/29/2021 7:47:12 PM","DIR-TSO-3279","0.01","Updated Appendix A"
"DIR-TSO-3279 RFO DIR-TSO-TMP-213","https://dir1.sharepoint.com/:b:/s/Contracts/ERK4raMHs2ZDsWYA-no7hvQB4Nqt4-xabbuPBY9srYzyEQ","608572","pdf","9/29/2021 7:47:16 PM","DIR-TSO-3279","0.99","RFO"
"DIR-TSO-3280 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/Efb5g3q09CtGh3O8LFOE73wB1XPuRx1BAAifpdqH_NSD4A","79807","pdf","9/29/2021 7:47:21 PM","DIR-TSO-3280","2","DIR-TSO-3280 Amendment 2"
"DIR-TSO-3280 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EZxsdG8R7KxAmbiikqjvUEcBLU33oBaG-3XmMTJDFsPumg","192117","pdf","9/29/2021 7:47:51 PM","DIR-TSO-3280","0","DIR-TSO-3280 Contract"
"DIR-TSO-3280 Appendix E Master Operating Lease Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EbDMvhbD8VNChVwJhOGQpUYBGoWmVe6dL52fnSlRdLOgzg","469936","pdf","9/29/2021 7:47:55 PM","DIR-TSO-3280","0.05","DIR-TSO-3280 Appendix E"
"DIR-TSO-3280 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EXf6o7dpMyNOqbFBZFRoQykBA3MX12yWxQ1nGWIyQuTDJA","78476","pdf","9/29/2021 7:47:58 PM","DIR-TSO-3280","1","DIR-TSO-3280 Amendment 1"
"DIR-TSO-3281 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EdSQT7y8oDpKj-rJa_toI9gB-xYOfLmHTcIHGUJBV6D67A","216364","pdf","9/29/2021 7:48:02 PM","DIR-TSO-3281","0","DIR-TSO-3281 Contract"
"DIR-TSO-3281 Appendix B HUB Subcontracting Form","https://dir1.sharepoint.com/:b:/s/Contracts/EQ9yib0RrCdFgPirMPK63_4BjCKucHDiYvmOWBKUhKB77w","930067","pdf","9/29/2021 7:48:05 PM","DIR-TSO-3281","0.02","Appendix B HUB Subcontracting Form"
"DIR-TSO-3281 Appendix D Source Code License Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/ESqJx1iA1U5HqJUN1cf8QQoBxMPYTzg6pGs2M8UQ9fG0rA","233913","pdf","9/29/2021 7:48:09 PM","DIR-TSO-3281","0.04","Appendix D Source Code License Agreement"
"DIR-TSO-3281 RFO DIR-TSO-TMP-213","https://dir1.sharepoint.com/:u:/s/Contracts/EU0dUvIdxapElcUcTAQF29wB35brKz0I67XgMoqz8LyHNg","2949923","zip","9/29/2021 7:48:12 PM","DIR-TSO-3281","0.99","RFO DIR-TSO-TMP-213 - Solicitation Documents"
"DIR-TSO-3281 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EZ4GW5qePkxJgD8QyPbzmPwBEf-VvVDbHt5KnaXyAfiAyg","125926","pdf","9/29/2021 7:48:17 PM","DIR-TSO-3281","1","DIR-TSO-3281 Amendment 1"
"DIR-TSO-3281 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EV1LNnbFRaFBoasT3gB8VSUB4ZbzhbE0_NtTV_hjm9hxYA","130382","pdf","9/29/2021 7:48:20 PM","DIR-TSO-3281","2","Renewal Amendment 2"
"DIR-TSO-3281 Appendix A Standard Terms and Conditions (per Amendment 3)","https://dir1.sharepoint.com/:b:/s/Contracts/EaE6JrgePuhCl_SjAcHQu00BSBdoQMzEw5OuC5uMCe9Muw","441096","pdf","9/29/2021 7:48:24 PM","DIR-TSO-3281","0.012","DIR-TSO-3281 Appendix A Standard Terms and Conditions (per Amendment 3)"
"DIR-TSO-3281 Appendix C Pricing Index (per Amendment 3)","https://dir1.sharepoint.com/:b:/s/Contracts/EeqaaT6i-oVMhriKuaAO3WgBmPhHSaSTpOj3Sqjz-N8nzQ","77316","pdf","9/29/2021 7:48:27 PM","DIR-TSO-3281","0.031","DIR-TSO-3281 Appendix C Pricing Index (per Amendment 3)"
"DIR-TSO-3281 Amendment 4","https://dir1.sharepoint.com/:b:/s/Contracts/EW6cdSMAxgBOpBevBhF027EBXEvMy1Dq1hwg74lEs0e7Og","155559","pdf","9/29/2021 7:48:31 PM","DIR-TSO-3281","4","Extension amendment 4."
"DIR-TSO-3281 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/EZj6RWEhjpFGsn6bzJlDnZ8B9p6n9G1QWw7C99-d9mLmRw","128413","pdf","9/29/2021 7:48:34 PM","DIR-TSO-3281","3","DIR-TSO-3281 Amendment 3"
"DIR-TSO-3306 Appendix A Standard Terms and Conditions (per Amendment 3)","https://dir1.sharepoint.com/:b:/s/Contracts/EZMD_vZYFL5AlgX83Jjg4MABVgW0NyaTLUdmkAfxX7h59Q","441071","pdf","9/29/2021 7:48:54 PM","DIR-TSO-3306","0.01","DIR-TSO-3306 Appendix A Standard Terms and Conditions (per Amendment 3)"
"DIR-TSO-3306 Appendix C Pricing Index (per Amendment 3)","https://dir1.sharepoint.com/:b:/s/Contracts/EV_X6qsCmNpFmdSalK64vgcBoOVl4tI3J1vTzy2wht60vw","77513","pdf","9/29/2021 7:48:59 PM","DIR-TSO-3306","0.03","DIR-TSO-3306 Appendix C Pricing Index (per Amendment 3)"
"DIR-TSO-3334 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EdRhbm2CHKhMpad_sEJ6fewBhl2_ci8NULGwPS2GaweS6g","160325","pdf","9/29/2021 7:50:23 PM","DIR-TSO-3334","0","DIR-TSO-3334 Contract"
"DIR-TSO-3334 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EUkE9MggBZRKpD15C5k-194BaFR2p3wJ42P6GggwITfHtw","3255202","pdf","9/29/2021 7:50:27 PM","DIR-TSO-3334","0.02","DIR-TSO-3334 Appendix B HSP"
"RFO No. DIR-TSO-TMP-213","https://dir1.sharepoint.com/:b:/s/Contracts/EU9TXSTKRbZAijz0MVVQO6YBkWLPBbXR9o7gKMoZQzjHzg","903190","pdf","9/29/2021 7:50:32 PM","DIR-TSO-3334","0.99","DIR-TSO-3334 RFO documents"
"DIR-TSO-3334 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EbF1n-X84yVJt-GAIGNDz7YBfV7fHlF6nVeT4ZRdEEKREg","117886","pdf","9/29/2021 7:50:36 PM","DIR-TSO-3334","1","DIR-TSO-3334 Amendment 1"
"DIR-TSO-3334 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EXSPqVNHcmZJg1gpbcU6UycBZl1ubWBsuc-SqWa4x1SRog","237737","pdf","9/29/2021 7:50:39 PM","DIR-TSO-3334","2","Renewal Amendment 2"
"DIR-TSO-3334 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/EZ03HEb5xRBDrf8o6y2QA1ABeCMMq1SYBjlddikUVAX_wg","144685","pdf","9/29/2021 7:50:43 PM","DIR-TSO-3334","3","Renewal Amendment 3"
"DIR-TSO-3334 Appendix A Standard Terms and Conditions (per Amendment 3)","https://dir1.sharepoint.com/:b:/s/Contracts/EW5OAnzQI65BkR_SALvFGKwBocgV7rF1sWcDu4sEXZttyA","429101","pdf","9/29/2021 7:50:47 PM","DIR-TSO-3334","0.01","Updated Appendix A"
"DIR-TSO-3334 Appendix C Pricing Index (per Amendment 3)","https://dir1.sharepoint.com/:b:/s/Contracts/EX7B3AggACFFvUPmBxEQwdkBxuzjT8RZF46Qw274YGLi9g","73192","pdf","9/29/2021 7:50:50 PM","DIR-TSO-3334","0.03","Updated Appendix C"
"DIR-TSO-3344 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/ETt74OONNKtBhh_avOXAWeMBWbKwVUUXvyEALL5ua5PZdQ","828599","pdf","9/29/2021 7:51:28 PM","DIR-TSO-3344","0.02","DIR-TSO-3344 HSP"
"DIR-TSO-3344 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EZGknsVvkFVEuphXI7QKu00BzM7d6LhRRPxYb1wq0W6_SA","131894","pdf","9/29/2021 7:51:32 PM","DIR-TSO-3344","0.03","DIR-TSO-3344 pricing index"
"DIR-TSO-3344 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/ERRMV8KkXLxEsLGnkEjZEEQBI8lZ_h6yz4Tgw1VHgaA1Pw","161951","pdf","9/29/2021 7:51:35 PM","DIR-TSO-3344","0","DIR-TSO-3344 contract"
"DIR-TSO-3344 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EXoVcsqHaMlEoiuKE__33rUB_IZJBnTgt00cKGGXXur69Q","94316","pdf","9/29/2021 7:51:39 PM","DIR-TSO-3344","1","Amendment 1"
"DIR-TSO-3344 Appendix A Standard Terms and Conditions (per Amendment 1)","https://dir1.sharepoint.com/:b:/s/Contracts/Ee2Dpy7beg1Jnic2dbwPVNUB0iTwhWX4SFWD1r63kHbnCA","803754","pdf","9/29/2021 7:51:43 PM","DIR-TSO-3344","0.01","Standard Terms and Conditions"
"DIR-TSO-3346 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/ERJ3HKm0ee9LmOxqFp5hYlEBeW79M7pAa6f03HhdfC-LQA","493974","pdf","9/29/2021 7:52:20 PM","DIR-TSO-3346","0.01","DIR-TSO-3346 Ts&Cs"
"DIR-TSO-3346 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EQj9BSj6z9pEiZUR4BTvB3gBHwPZpqMcMWWE9LW_vyhXKw","809894","pdf","9/29/2021 7:52:24 PM","DIR-TSO-3346","0.02","DIR-TSO-3346 HSP"
"DIR-TSO-3346 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/ETFG0oF8GyFBqe6qyxIq_NgBLkGeSiyBrpS2CGpk9Rl6oQ","10255","pdf","9/29/2021 7:52:28 PM","DIR-TSO-3346","0.03","DIR-TSO-3346 pricing index"
"DIR-TSO-3346 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EVXemc88ejZJt5CAR2aL5sABB092e3CCPpvYOxkb5MquHg","160500","pdf","9/29/2021 7:52:31 PM","DIR-TSO-3346","0","DIR-TSO-3346 contract"
"DIR-TSO-3356 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/Eb7NH-DCJ79JlTbtAbpz1BsBqyBwXFL7dAhKgP6jv2w1gQ","113995","pdf","9/29/2021 7:52:35 PM","DIR-TSO-3356","0","DIR-TSO-3356 Contract"
"DIR-TSO-3356 Appendix D Software License Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/ERYv3NUp1sNAqKBlK8f4XxEBMuPS_qhxp1tu-f4u6VVGxg","179864","pdf","9/29/2021 7:52:39 PM","DIR-TSO-3356","0.04","DIR-TSO-3356 Appendix D Software License Agreement"
"DIR-TSO-3356 Appendix E Maintenance Support and Service Level Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/Ecgq2hTztW1ElPgGxfV5HYEBtvV87PW9mtuRtt1eB3Ge-Q","306983","pdf","9/29/2021 7:52:42 PM","DIR-TSO-3356","0.05","DIR-TSO-3356 Appendix E Maintenance Support and Service Level Agreement"
"RFO DIR-TSO-TMP-224 ZIP","https://dir1.sharepoint.com/:u:/s/Contracts/EbYqcRdnAAxJnfNeTq7aJqsBV_4f9e6BXqqmMWXzFq1Blw","3384666","zip","9/29/2021 7:52:46 PM","dir-tso-3356","0.99","RFO Files"
"DIR-TSO-3356 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/ETdj_aZS2GxBi486kdXeV90BVjOr94sDBolnTWkZbe5vJA","66053","pdf","9/29/2021 7:52:50 PM","DIR-TSO-3356","1","DIR-TSO-3356 Amendment 1"
"DIR-TSO-3356 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/EZAfvxu-Ml5Fi6AfA3oGyi4BLDw6Syy3TQed6gHAw9KWyA","118297","pdf","9/29/2021 7:52:53 PM","DIR-TSO-3356","2","DIR-TSO-3356"
"DIR-TSO-3356 Amendment 3","https://dir1.sharepoint.com/:b:/s/Contracts/ETo27v49M5VKpdB-TObhECAB1o8WFXT84esBfUww8ph1Hw","138083","pdf","9/29/2021 7:53:01 PM","DIR-TSO-3356","3","Upload Am3"
"DIR-TSO-3356 Amendment 4","https://dir1.sharepoint.com/:b:/s/Contracts/EV9i6505b8JBmOdJVK4BKSEBXEj_uekHj40lvkVCqHVwGQ","214642","pdf","9/29/2021 7:53:04 PM","DIR-TSO-3356","4","Upload Am 4  3356"
"DIR-TSO-3356 Appendix A Standard Terms and Conditions (per Amendment 3)","https://dir1.sharepoint.com/:b:/s/Contracts/EYgdqF3R9CtHtp1MwfeN10UBnKpOOiaOfOWoU3z9HGSYSA","791571","pdf","9/29/2021 7:53:08 PM","DIR-TSO-3356","0.01","Upload Appx A  Am3  3356"
"DIR-TSO-3356 Appendix B HUB Subcontracting Plan (Approved on 12-20-17)","https://dir1.sharepoint.com/:b:/s/Contracts/EeqNTu_wI7RAkyMcFocMEFkBUazKhF-imnrLm8blt_06_g","276474","pdf","9/29/2021 7:53:11 PM","DIR-TSO-3356","0.02","Upload Appx B  3356"
"DIR-TSO-3356 Amendment 5","https://dir1.sharepoint.com/:b:/s/Contracts/EQjXPTMXWZJBj5X8Ikgc2o8BSlKp-vPaa-n9wdTncWumhQ","146546","pdf","9/29/2021 7:53:15 PM","DIR-TSO-3356","5","Excercising last renewal option, revision of Appendix C Pricing Index "
"DIR-TSO-3356 Appendix C Pricing Index (per Amendment 5)","https://dir1.sharepoint.com/:b:/s/Contracts/EUrQ1HlM68NHoTZdDZDXUfEBYR7IQmKpX9IEVS_Yb6A_zw","152093","pdf","9/29/2021 7:53:19 PM","DIR-TSO-3356","0.03","Revision of Appendix C Pricing Index (per Amendment 5)"
"RFO DIR-TSO-TMP-224","https://dir1.sharepoint.com/:b:/s/Contracts/EQ7uPMAlNK5EtRV3pQDWIgMBRUNejvGohzl88Pu_P8_JOQ","2998504","pdf","9/29/2021 7:53:45 PM","DIR-TSO-3357","0.99","RFO DIR-TSO-TMP-224 documents"
"DIR-TSO-3358 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EXbnueijPr9PtEdWfMhLbSIBS1OtA3FJxcSDcTN8z-8D4g","182395","pdf","9/29/2021 7:53:50 PM","DIR-TSO-3358","0","DIR-TSO-3358 Contract"
"DIR-TSO-3358 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/Efl7yPo3L3NBsPpv52NIBsoB5po1miaybacQSDZmT_FfIw","161679","pdf","9/29/2021 7:53:54 PM","DIR-TSO-3358","0.03","DIR-TSO-3358 Appendix C Pricing Index"
"DIR-TSO-3358 RFO DIR-TSO-TMP-213 ZIP","https://dir1.sharepoint.com/:u:/s/Contracts/EfjB4MEFTjlEiGQmMuvKoQQBzAo1jItpY4mhXRmXl1TECw","2949923","zip","9/29/2021 7:53:57 PM","DIR-TSO-3358","1","Appendix C Pricing Index"
"DIR-TSO-3358 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EV6_naOwqgJCvdriw_jTUqoBAJ1a3oLVtGTg9xxpUBsJRQ","90368","pdf","9/29/2021 7:54:01 PM","DIR-TSO-3358","1","Upload Am 1"
"DIR-TSO-3358 Amendment 2","https://dir1.sharepoint.com/:b:/s/Contracts/ER-Lq0GcgedIhxQniOOKMAwBHmP0qF-zJBK7MfGP1rOdZA","132861","pdf","9/29/2021 7:54:04 PM","DIR-TSO-3358","2","Renewal Amendment 2"
"DIR-TSO-3358 Appendix A Standard Terms and Conditions (per Amendment 2)","https://dir1.sharepoint.com/:b:/s/Contracts/EZiHqtxkEpJEkol84ZY8HTgBA1xbBCUVGFW_K-kHwm0jxQ","733464","pdf","9/29/2021 7:54:08 PM","DIR-TSO-3358","0.01","Updated Appendix A."
"DIR-TSO-3358 Appendix B HUB Subcontracting Form","https://dir1.sharepoint.com/:b:/s/Contracts/EflkjoABGyJKg_2DPHw38O4B-51TDcYyqyok60U03F-L5g","924423","pdf","9/29/2021 7:54:11 PM","DIR-TSO-3358","0.02","DIR-TSO-3358 Appendix B HUB Subcontracting Plan"
"DIR-TSO-3359 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/Eco5PP0E46RIj68x6Uk4LFIBU6nGeoCJRNzD6vXb_3TL-w","416653","pdf","9/29/2021 7:54:15 PM","DIR-TSO-3359","0","DIR-TSO-3359 Contract"
"DIR-TSO-3359 Appendix D SW Licensing and HW and SW Support","https://dir1.sharepoint.com/:b:/s/Contracts/EVf9huoevvxDiFyEuX3YcfcBdz2vKgK_xcPoOShX1izEdw","228657","pdf","9/29/2021 7:54:19 PM","DIR-TSO-3359","0.04","DIR-TSO-3359 Appendix D SW Licensing and HW and SW Support"
